3131912,46.57,30.91,-3.13629907
3131962,46.57,30.91,-3.13629907
3132012,46.57,30.91,-3.13629907
3132062,46.57,30.91,-3.13629907
3132112,46.57,30.91,-3.13629907
3132162,46.56968277,30.91009247,-3.136315729
3132212,46.56968277,30.91009247,-3.136315729
3132262,46.56968277,30.91009247,-3.136315729
3132312,46.56968277,30.91009247,-3.136315729
3132362,46.56968277,30.91009247,-3.136315729
3132412,46.56939143,30.91019209,-3.136331904
3132462,46.56939143,30.91019209,-3.136331904
3132512,46.56939143,30.91019209,-3.136331904
3132562,46.56939143,30.91019209,-3.136331904
3132612,46.56939143,30.91019209,-3.136331904
3132662,46.56911391,30.91029304,-3.136348148
3132712,46.56911391,30.91029304,-3.136348148
3132762,46.56911391,30.91029304,-3.136348148
3132812,46.56911391,30.91029304,-3.136348148
3132862,46.56911391,30.91029304,-3.136348148
3132912,46.56884468,30.91037545,-3.13636436
3132962,46.56884468,30.91037545,-3.13636436
3133012,46.56884468,30.91037545,-3.13636436
3133062,46.56884468,30.91037545,-3.13636436
3133112,46.56884468,30.91037545,-3.13636436
3133162,46.56855816,30.9104731,-3.136380776
3133212,46.56855816,30.9104731,-3.136380776
3133262,46.56855816,30.9104731,-3.136380776
3133312,46.56855816,30.9104731,-3.136380776
3133362,46.56855816,30.9104731,-3.136380776
3133412,46.56827127,30.91056526,-3.136397001
3133462,46.56827127,30.91056526,-3.136397001
3133512,46.56827127,30.91056526,-3.136397001
3133562,46.56827127,30.91056526,-3.136397001
3133612,46.56827127,30.91056526,-3.136397001
3133662,46.56799265,30.91066372,-3.136413209
3133712,46.56799265,30.91066372,-3.136413209
3133762,46.56799265,30.91066372,-3.136413209
3133812,46.56799265,30.91066372,-3.136413209
3133862,46.56799265,30.91066372,-3.136413209
3133912,46.56769778,30.91075874,-3.136429474
3133962,46.56769778,30.91075874,-3.136429474
3134012,46.56769778,30.91075874,-3.136429474
3134062,46.56769778,30.91075874,-3.136429474
3134112,46.56769778,30.91075874,-3.136429474
3134162,46.56740207,30.9108694,-3.136445812
3134212,46.56740207,30.9108694,-3.136445812
3134262,46.56740207,30.9108694,-3.136445812
3134312,46.56740207,30.9108694,-3.136445812
3134362,46.56740207,30.9108694,-3.136445812
3134412,46.56710396,30.91100334,-3.13646225
3134462,46.56710396,30.91100334,-3.13646225
3134512,46.56710396,30.91100334,-3.13646225
3134562,46.56710396,30.91100334,-3.13646225
3134612,46.56710396,30.91100334,-3.13646225
3134662,46.56682202,30.91113848,-3.1364787
3134712,46.56682202,30.91113848,-3.1364787
3134762,46.56682202,30.91113848,-3.1364787
3134812,46.56682202,30.91113848,-3.1364787
3134862,46.56682202,30.91113848,-3.1364787
3134912,46.56654787,30.91127846,-3.136495328
3134962,46.56654787,30.91127846,-3.136495328
3135012,46.56654787,30.91127846,-3.136495328
3135062,46.56654787,30.91127846,-3.136495328
3135112,46.56654787,30.91127846,-3.136495328
3135162,46.56626614,30.91143216,-3.136512154
3135212,46.56626614,30.91143216,-3.136512154
3135262,46.56626614,30.91143216,-3.136512154
3135312,46.56626614,30.91143216,-3.136512154
3135362,46.56626614,30.91143216,-3.136512154
3135412,46.56600483,30.91157933,-3.136529358
3135462,46.56600483,30.91157933,-3.136529358
3135512,46.56600483,30.91157933,-3.136529358
3135562,46.56600483,30.91157933,-3.136529358
3135612,46.56600483,30.91157933,-3.136529358
3135662,46.56573452,30.91171934,-3.136546593
3135712,46.56573452,30.91171934,-3.136546593
3135762,46.56573452,30.91171934,-3.136546593
3135812,46.56573452,30.91171934,-3.136546593
3135862,46.56573452,30.91171934,-3.136546593
3135912,46.5654616,30.91184485,-3.136563837
3135962,46.5654616,30.91184485,-3.136563837
3136012,46.5654616,30.91184485,-3.136563837
3136062,46.5654616,30.91184485,-3.136563837
3136112,46.5654616,30.91184485,-3.136563837
3136162,46.56519839,30.91196765,-3.136581093
3136212,46.56519839,30.91196765,-3.136581093
3136262,46.56519839,30.91196765,-3.136581093
3136312,46.56519839,30.91196765,-3.136581093
3136362,46.56519839,30.91196765,-3.136581093
3136412,46.56494106,30.9120967,-3.136598388
3136462,46.56494106,30.9120967,-3.136598388
3136512,46.56494106,30.9120967,-3.136598388
3136562,46.56494106,30.9120967,-3.136598388
3136612,46.56494106,30.9120967,-3.136598388
3136662,46.56468926,30.91221122,-3.136615196
3136712,46.56468926,30.91221122,-3.136615196
3136762,46.56468926,30.91221122,-3.136615196
3136812,46.56468926,30.91221122,-3.136615196
3136862,46.56468926,30.91221122,-3.136615196
3136912,46.56443019,30.91233944,-3.136632045
3136962,46.56443019,30.91233944,-3.136632045
3137012,46.56443019,30.91233944,-3.136632045
3137062,46.56443019,30.91233944,-3.136632045
3137112,46.56443019,30.91233944,-3.136632045
3137162,46.56419173,30.91248935,-3.136648831
3137212,46.56419173,30.91248935,-3.136648831
3137262,46.56419173,30.91248935,-3.136648831
3137312,46.56419173,30.91248935,-3.136648831
3137362,46.56419173,30.91248935,-3.136648831
3137412,46.56393975,30.91263195,-3.136665951
3137462,46.56393975,30.91263195,-3.136665951
3137512,46.56393975,30.91263195,-3.136665951
3137562,46.56393975,30.91263195,-3.136665951
3137612,46.56393975,30.91263195,-3.136665951
3137662,46.56367876,30.91274688,-3.136682921
3137712,46.56367876,30.91274688,-3.136682921
3137762,46.56367876,30.91274688,-3.136682921
3137812,46.56367876,30.91274688,-3.136682921
3137862,46.56367876,30.91274688,-3.136682921
3137912,46.56341862,30.9128596,-3.13669995
3137962,46.56341862,30.9128596,-3.13669995
3138012,46.56341862,30.9128596,-3.13669995
3138062,46.56341862,30.9128596,-3.13669995
3138112,46.56341862,30.9128596,-3.13669995
3138162,46.56317133,30.91296609,-3.136717438
3138212,46.56317133,30.91296609,-3.136717438
3138262,46.56317133,30.91296609,-3.136717438
3138312,46.56317133,30.91296609,-3.136717438
3138362,46.56317133,30.91296609,-3.136717438
3138412,46.56297946,30.91313586,-3.136734499
3138462,46.56297946,30.91313586,-3.136734499
3138512,46.56297946,30.91313586,-3.136734499
3138562,46.56297946,30.91313586,-3.136734499
3138612,46.56297946,30.91313586,-3.136734499
3138662,46.56275253,30.9131826,-3.136751391
3138712,46.56275253,30.9131826,-3.136751391
3138762,46.56275253,30.9131826,-3.136751391
3138812,46.56275253,30.9131826,-3.136751391
3138862,46.56275253,30.9131826,-3.136751391
3138912,46.56253025,30.91320067,-3.1367683
3138962,46.56253025,30.91320067,-3.1367683
3139012,46.56253025,30.91320067,-3.1367683
3139062,46.56253025,30.91320067,-3.1367683
3139112,46.56253025,30.91320067,-3.1367683
3139162,46.56230665,30.91323777,-3.136785714
3139212,46.56230665,30.91323777,-3.136785714
3139262,46.56230665,30.91323777,-3.136785714
3139312,46.56230665,30.91323777,-3.136785714
3139362,46.56230665,30.91323777,-3.136785714
3139412,46.5620731,30.91328586,-3.136803208
3139462,46.5620731,30.91328586,-3.136803208
3139512,46.5620731,30.91328586,-3.136803208
3139562,46.5620731,30.91328586,-3.136803208
3139612,46.5620731,30.91328586,-3.136803208
3139662,46.56183516,30.91335891,-3.136820815
3139712,46.56183516,30.91335891,-3.136820815
3139762,46.56183516,30.91335891,-3.136820815
3139812,46.56183516,30.91335891,-3.136820815
3139862,46.56183516,30.91335891,-3.136820815
3139912,46.56160244,30.9134229,-3.136838422
3139962,46.56160244,30.9134229,-3.136838422
3140012,46.56160244,30.9134229,-3.136838422
3140062,46.56160244,30.9134229,-3.136838422
3140112,46.56160244,30.9134229,-3.136838422
3140162,46.56135174,30.9135321,-3.136856239
3140212,46.56135174,30.9135321,-3.136856239
3140262,46.56135174,30.9135321,-3.136856239
3140312,46.56135174,30.9135321,-3.136856239
3140362,46.56135174,30.9135321,-3.136856239
3140412,46.56109268,30.91366921,-3.136874162
3140462,46.56109268,30.91366921,-3.136874162
3140512,46.56109268,30.91366921,-3.136874162
3140562,46.56109268,30.91366921,-3.136874162
3140612,46.56109268,30.91366921,-3.136874162
3140662,46.56083196,30.91382086,-3.136892168
3140712,46.56083196,30.91382086,-3.136892168
3140762,46.56083196,30.91382086,-3.136892168
3140812,46.56083196,30.91382086,-3.136892168
3140862,46.56083196,30.91382086,-3.136892168
3140912,46.56056961,30.91396117,-3.136910181
3140962,46.56056961,30.91396117,-3.136910181
3141012,46.56056961,30.91396117,-3.136910181
3141062,46.56056961,30.91396117,-3.136910181
3141112,46.56056961,30.91396117,-3.136910181
3141162,46.56030813,30.91409556,-3.136928223
3141212,46.56030813,30.91409556,-3.136928223
3141262,46.56030813,30.91409556,-3.136928223
3141312,46.56030813,30.91409556,-3.136928223
3141362,46.56030813,30.91409556,-3.136928223
3141412,46.56004863,30.91420616,-3.136946224
3141462,46.56004863,30.91420616,-3.136946224
3141512,46.56004863,30.91420616,-3.136946224
3141562,46.56004863,30.91420616,-3.136946224
3141612,46.56004863,30.91420616,-3.136946224
3141662,46.55978824,30.9142806,-3.136964161
3141712,46.55978824,30.9142806,-3.136964161
3141762,46.55978824,30.9142806,-3.136964161
3141812,46.55978824,30.9142806,-3.136964161
3141862,46.55978824,30.9142806,-3.136964161
3141912,46.5595369,30.91433315,-3.136982061
3141962,46.5595369,30.91433315,-3.136982061
3142012,46.5595369,30.91433315,-3.136982061
3142062,46.5595369,30.91433315,-3.136982061
3142112,46.5595369,30.91433315,-3.136982061
3142162,46.55929189,30.91437425,-3.136999952
3142212,46.55929189,30.91437425,-3.136999952
3142262,46.55929189,30.91437425,-3.136999952
3142312,46.55929189,30.91437425,-3.136999952
3142362,46.55929189,30.91437425,-3.136999952
3142412,46.55905488,30.91442013,-3.137017882
3142462,46.55905488,30.91442013,-3.137017882
3142512,46.55905488,30.91442013,-3.137017882
3142562,46.55905488,30.91442013,-3.137017882
3142612,46.55905488,30.91442013,-3.137017882
3142662,46.5588248,30.91446148,-3.137035819
3142712,46.5588248,30.91446148,-3.137035819
3142762,46.5588248,30.91446148,-3.137035819
3142812,46.5588248,30.91446148,-3.137035819
3142862,46.5588248,30.91446148,-3.137035819
3142912,46.55859044,30.91451905,-3.137053877
3142962,46.55859044,30.91451905,-3.137053877
3143012,46.55859044,30.91451905,-3.137053877
3143062,46.55859044,30.91451905,-3.137053877
3143112,46.55859044,30.91451905,-3.137053877
3143162,46.55835888,30.91461223,-3.13707206
3143212,46.55835888,30.91461223,-3.13707206
3143262,46.55835888,30.91461223,-3.13707206
3143312,46.55835888,30.91461223,-3.13707206
3143362,46.55835888,30.91461223,-3.13707206
3143412,46.55811538,30.91473668,-3.137090641
3143462,46.55811538,30.91473668,-3.137090641
3143512,46.55811538,30.91473668,-3.137090641
3143562,46.55811538,30.91473668,-3.137090641
3143612,46.55811538,30.91473668,-3.137090641
3143662,46.55785685,30.91487153,-3.137109727
3143712,46.55785685,30.91487153,-3.137109727
3143762,46.55785685,30.91487153,-3.137109727
3143812,46.55785685,30.91487153,-3.137109727
3143862,46.55785685,30.91487153,-3.137109727
3143912,46.55758076,30.91499749,-3.137128349
3143962,46.55758076,30.91499749,-3.137128349
3144012,46.55758076,30.91499749,-3.137128349
3144062,46.55758076,30.91499749,-3.137128349
3144112,46.55758076,30.91499749,-3.137128349
3144162,46.55729275,30.91512364,-3.137147029
3144212,46.55729275,30.91512364,-3.137147029
3144262,46.55729275,30.91512364,-3.137147029
3144312,46.55729275,30.91512364,-3.137147029
3144362,46.55729275,30.91512364,-3.137147029
3144412,46.55699807,30.91528846,-3.137165778
3144462,46.55699807,30.91528846,-3.137165778
3144512,46.55699807,30.91528846,-3.137165778
3144562,46.55699807,30.91528846,-3.137165778
3144612,46.55699807,30.91528846,-3.137165778
3144662,46.55669411,30.91548938,-3.137184664
3144712,46.55669411,30.91548938,-3.137184664
3144762,46.55669411,30.91548938,-3.137184664
3144812,46.55669411,30.91548938,-3.137184664
3144862,46.55669411,30.91548938,-3.137184664
3144912,46.55637963,30.91569889,-3.137203571
3144962,46.55637963,30.91569889,-3.137203571
3145012,46.55637963,30.91569889,-3.137203571
3145062,46.55637963,30.91569889,-3.137203571
3145112,46.55637963,30.91569889,-3.137203571
3145162,46.55606669,30.91592921,-3.13722222
3145212,46.55606669,30.91592921,-3.13722222
3145262,46.55606669,30.91592921,-3.13722222
3145312,46.55606669,30.91592921,-3.13722222
3145362,46.55606669,30.91592921,-3.13722222
3145412,46.55575509,30.91616281,-3.137240628
3145462,46.55575509,30.91616281,-3.137240628
3145512,46.55575509,30.91616281,-3.137240628
3145562,46.55575509,30.91616281,-3.137240628
3145612,46.55575509,30.91616281,-3.137240628
3145662,46.55543159,30.91639937,-3.137259038
3145712,46.55543159,30.91639937,-3.137259038
3145762,46.55543159,30.91639937,-3.137259038
3145812,46.55543159,30.91639937,-3.137259038
3145862,46.55543159,30.91639937,-3.137259038
3145912,46.55510399,30.91659045,-3.137277349
3145962,46.55510399,30.91659045,-3.137277349
3146012,46.55510399,30.91659045,-3.137277349
3146062,46.55510399,30.91659045,-3.137277349
3146112,46.55510399,30.91659045,-3.137277349
3146162,46.55475764,30.91659719,-3.137293423
3146212,46.55475764,30.91659719,-3.137293423
3146262,46.55475764,30.91659719,-3.137293423
3146312,46.55475764,30.91659719,-3.137293423
3146362,46.55475764,30.91659719,-3.137293423
3146412,46.55439685,30.9165521,-3.137309274
3146462,46.55439685,30.9165521,-3.137309274
3146512,46.55439685,30.9165521,-3.137309274
3146562,46.55439685,30.9165521,-3.137309274
3146612,46.55439685,30.9165521,-3.137309274
3146662,46.55400246,30.91620992,-3.137321751
3146712,46.55400246,30.91620992,-3.137321751
3146762,46.55400246,30.91620992,-3.137321751
3146812,46.55400246,30.91620992,-3.137321751
3146862,46.55400246,30.91620992,-3.137321751
3146912,46.55359977,30.91566033,-3.137332699
3146962,46.55359977,30.91566033,-3.137332699
3147012,46.55359977,30.91566033,-3.137332699
3147062,46.55359977,30.91566033,-3.137332699
3147112,46.55359977,30.91566033,-3.137332699
3147162,46.55321914,30.915075,-3.137343641
3147212,46.55321914,30.915075,-3.137343641
3147262,46.55321914,30.915075,-3.137343641
3147312,46.54730496,30.91507765,3.138239866
3147362,46.53247564,30.91499953,3.134409144
3147412,46.33213417,30.69047176,3.101822347
3147462,46.31137302,30.68952623,3.090339627
3147512,46.29754865,30.6888699,3.097963761
3147562,46.27685662,30.68808482,3.109375887
3147612,46.25720451,30.6874517,3.109398117
3147662,46.22582899,30.93323408,3.081499685
3147712,46.21600777,30.93265592,3.084084527
3147762,46.19534059,30.9315842,3.095481265
3147812,46.17560506,30.93067374,3.095503601
3147862,46.14610584,30.92931368,3.095536987
3147912,46.13568789,30.95412225,3.09807652
3147962,46.10609371,30.95283411,3.09811001
3148012,46.08635414,30.95197546,3.098132347
3148062,46.04499285,30.95017772,3.098179153
3148112,46.01688147,30.94895699,3.098210964
3148162,46.0303735,30.94361856,3.107784659
3148212,46.01052787,30.94294759,3.107807109
3148262,45.96914823,30.94154999,3.107853917
3148312,45.94146215,30.94061598,3.107885236
3148362,45.90614043,30.93956014,3.115533673
3148412,45.89790837,30.93809559,3.123571858
3148462,45.85641146,30.93734867,3.12361878
3148512,45.82873226,30.93685155,3.123650078
3148562,45.78717868,30.93610687,3.123697064
3148612,45.75995431,30.93562004,3.123727847
3148662,45.74477967,30.93148312,3.126767232
3148712,45.71091266,30.9311105,3.134414009
3148762,45.66089647,30.931035,-3.137433197
3148812,45.62781593,30.93104736,3.138181024
3148862,45.57097291,30.93073968,3.134178701
3148912,45.52741527,30.91991747,3.137631329
3148962,45.48684007,30.91975767,3.137677202
3149012,45.44683714,30.91960194,3.137722427
3149062,45.38236833,30.91960004,-3.137781508
3149112,45.34485028,30.91969639,-3.140267455
3149162,45.30377247,30.9113157,-3.141185984
3149212,45.26660172,30.91156572,-3.128547044
3149262,45.2104349,30.91240636,-3.124706633
3149312,45.17304107,30.91308652,-3.122104717
3149362,45.11092348,30.91465373,-3.110631966
3149412,45.06748245,30.91046788,-3.102091689
3149462,45.00608352,30.91323837,-3.090909238
3149512,44.97023542,30.91505756,-3.090868657
3149562,44.91704407,30.91775956,-3.090808444
3149612,44.87512083,30.92005136,-3.083152491
3149662,44.81407713,30.91464361,-3.071436556
3149712,44.76010515,30.91864435,-3.063766884
3149762,44.68721759,30.92502144,-3.044878468
3149812,44.64386074,30.92934078,-3.039716
3149862,44.57351764,30.93653484,-3.039636058
3149912,44.51375647,30.93662962,-3.033658741
3149962,44.45221821,30.94365231,-3.022271747
3150012,44.39901095,30.9502384,-3.014602648
3150062,44.32633738,30.96021736,-2.995665312
3150112,44.28324423,30.96666454,-2.99050251
3150162,44.18494381,30.98019061,-2.985546694
3150212,44.13469369,30.98822637,-2.980493281
3150262,44.05845398,31.00091721,-2.972797416
3150312,44.01374106,31.00883035,-2.9600621
3150362,43.9468601,31.02176831,-2.940948573
3150412,43.88423009,31.03479061,-2.938751681
3150462,43.80901851,31.0505612,-2.931056315
3150512,43.7588867,31.06140901,-2.92592837
3150562,43.70627584,31.07314615,-2.918258942
3150612,43.63003464,31.09090699,-2.907178404
3150662,43.55838314,31.10606309,-2.90282762
3150712,43.47695808,31.12668838,-2.884186037
3150762,43.4322686,31.13876145,-2.871287454
3150812,43.36772972,31.15729563,-2.852591981
3150862,43.31148386,31.17441868,-2.83955731
3150912,43.22301089,31.19944701,-2.833395272
3150962,43.17111946,31.21618562,-2.825725143
3151012,43.0921737,31.24279498,-2.80726094
3151062,43.03707098,31.26233761,-2.794287035
3151112,42.95772204,31.29190751,-2.775469149
3151162,42.89211526,31.31227747,-2.772941811
