Time Stamp,f_x,f_y,f_z,w_x,w_y,w_z
60137.15,0.407590434,-2.103165964,9.68540382,0.004245521,-0.003885144,0.001139021
60137.35,0.411148543,-2.285555272,9.684445044,0.004358373,-0.003927723,0.001269315
60137.55,0.413868793,-2.423546118,9.683759054,0.004429158,-0.003891505,0.001279601
60137.75,0.415957754,-2.521089379,9.683286227,0.004470433,-0.003792148,0.001193318
60137.95,0.418168162,-2.581515082,9.682848083,0.004535255,-0.003681777,0.00109467
60138.15,0.420609003,-2.598307516,9.6824268,0.004632574,-0.00356666,0.000994116
60138.35,0.423210824,-2.571242534,9.68203106,0.004755809,-0.003442846,0.000883361
60138.55,0.42603879,-2.489690775,9.681658843,0.004911457,-0.003312717,0.000766956
60138.75,0.428403524,-2.321506649,9.68151556,0.005057054,-0.003122033,0.000560299
60138.95,0.430264512,-2.056266054,9.681620638,0.005190941,-0.002866332,0.000256267
60139.15,0.432039077,-1.692915315,9.681873408,0.005342119,-0.002574679,-9.88E-05
60139.35,0.433586272,-1.255604009,9.682284299,0.005495287,-0.00224932,-0.000504013
60139.55,0.43502405,-0.857444422,9.682708354,0.005635943,-0.001941978,-0.000886304
60139.75,0.436417614,-0.529989858,9.683097424,0.00576172,-0.001671326,-0.001218973
60139.95,0.437583499,-0.261643462,9.683508446,0.005861055,-0.001424283,-0.001522721
60140.15,0.438604481,-0.07947745,9.683892407,0.005933447,-0.001219284,-0.001770985
60140.35,0.439644661,0.077741322,9.684269123,0.00600104,-0.001047737,-0.001973444
60140.55,0.440716957,0.200419741,9.684624405,0.006061686,-0.000917508,-0.002119097
60140.75,0.441850752,0.218825096,9.684879004,0.006102727,-0.000859795,-0.002164424
60140.95,0.442987278,0.169476527,9.685085629,0.006126287,-0.00085941,-0.002131656
60141.15,0.443759568,0.137790743,9.685428786,0.006123377,-0.000859857,-0.002105146
60141.35,0.444089919,0.136579542,9.685941782,0.006090123,-0.000853642,-0.002096761
60141.55,0.444047683,0.172731146,9.686612557,0.00603124,-0.000846682,-0.002097462
60141.75,0.44356142,0.251818518,9.687464874,0.005941692,-0.000835088,-0.002113981
60141.95,0.442837329,0.281629123,9.688347979,0.005815738,-0.000873053,-0.002068039
60142.15,0.44187017,0.260147808,9.68926007,0.005651172,-0.000964711,-0.001954222
60142.35,0.440466396,0.240904412,9.69030645,0.005444066,-0.001079091,-0.001818821
60142.55,0.438782866,0.206157936,9.691417407,0.005206373,-0.00121948,-0.001654176
60142.75,0.437168585,0.173569488,9.692491702,0.004982839,-0.001351813,-0.001499742
60142.95,0.435711904,0.151902447,9.693504245,0.00478644,-0.001462917,-0.001371741
60143.15,0.434468081,0.117268003,9.694412323,0.004615786,-0.001566376,-0.001250512
60143.35,0.433506424,0.081719351,9.695200008,0.004482406,-0.00164865,-0.001153195
60143.55,0.432556112,0.068522726,9.695971969,0.004362694,-0.00170936,-0.001085958
60143.75,0.431659832,0.080202319,9.696712199,0.004262175,-0.001743409,-0.001054941
60143.95,0.431060838,0.121145596,9.697340639,0.004209826,-0.001731478,-0.001081577
60144.15,0.430669574,0.186815441,9.697879518,0.00419302,-0.001684558,-0.001152808
60144.35,0.430352512,0.236133394,9.698336454,0.004180848,-0.0016484,-0.001209091
60144.55,0.43011186,0.262031911,9.698701259,0.004170269,-0.001630111,-0.001240784
60144.75,0.429911888,0.275162418,9.698990079,0.004160265,-0.001623917,-0.00125658
60144.95,0.429779892,0.268915512,9.699184376,0.004150908,-0.001634558,-0.001249541
60145.15,0.429973107,0.268133106,9.699214262,0.00418036,-0.001623101,-0.001267534
60145.35,0.430520005,0.274243816,9.699066942,0.00425166,-0.001587329,-0.001313086
60145.55,0.431332165,0.267183623,9.698751212,0.004346437,-0.001552115,-0.0013542
60145.75,0.432380701,0.254951489,9.698295719,0.004464613,-0.001510711,-0.00140044
60145.95,0.433339306,0.244191695,9.697861364,0.004573452,-0.00147284,-0.001444413
60146.15,0.434112216,0.234339874,9.697493266,0.00466203,-0.001443827,-0.001480581
60146.35,0.434774109,0.231209456,9.697169814,0.004740461,-0.001413922,-0.001520726
60146.55,0.435232365,0.23352203,9.696932373,0.004797728,-0.001389268,-0.001558167
60146.75,0.435601585,0.227615118,9.696704794,0.004839647,-0.00137873,-0.001578956
60146.95,0.435851524,0.213235533,9.696502357,0.004862346,-0.001384211,-0.00158102
60147.15,0.435792873,0.195448035,9.69642319,0.004847193,-0.001409906,-0.001561964
60147.35,0.435532366,0.173317932,9.696415226,0.004804481,-0.00145214,-0.00152488
60147.55,0.435381461,0.155819632,9.696344075,0.004770384,-0.001487617,-0.001495794
60147.75,0.43539008,0.145222687,9.696189639,0.004750458,-0.001512136,-0.001479488
60147.95,0.435554798,0.137383618,9.695947554,0.004741898,-0.001530475,-0.00146955
60148.15,0.43590477,0.13485896,9.695608514,0.004748163,-0.001539087,-0.001470234
60148.35,0.436145852,0.136138177,9.695312,0.004736702,-0.001553611,-0.001465479
60148.55,0.436270082,0.141400745,9.69506277,0.004705995,-0.001574675,-0.001454542
60148.75,0.436460582,0.154597381,9.694779806,0.004676353,-0.001590201,-0.001450525
60148.95,0.436637605,0.173097601,9.694493441,0.004641975,-0.001604324,-0.00144859
60149.15,0.436784617,0.188712652,9.694185882,0.004610485,-0.001618493,-0.001445249
60149.35,0.436907976,0.19987971,9.693847508,0.004585973,-0.001631572,-0.001441244
60149.55,0.436928769,0.206670514,9.693516185,0.004560207,-0.001647093,-0.001433002
60149.75,0.436864972,0.20777331,9.693177639,0.004538081,-0.001663446,-0.001421765
60149.95,0.436826278,0.209379684,9.692795452,0.004527219,-0.001673181,-0.001416389
60150.15,0.436808698,0.211167763,9.692369062,0.004529007,-0.001675657,-0.001417389
60150.35,0.436777465,0.208225835,9.69189875,0.004546405,-0.001672295,-0.001422134
60150.55,0.436731866,0.202984541,9.691392341,0.00457678,-0.001662783,-0.001431347
60150.75,0.436576751,0.198897979,9.690910602,0.004602169,-0.001653562,-0.001439016
60150.95,0.436287621,0.196409691,9.690466905,0.004619374,-0.001645782,-0.001443925
60151.15,0.435896022,0.196817068,9.690048146,0.004632305,-0.001636655,-0.001449099
60151.35,0.435373949,0.200120552,9.689667706,0.004638188,-0.001627365,-0.001453202
60151.55,0.434740323,0.201424822,9.689296889,0.004648809,-0.001614982,-0.001458115
60151.75,0.433988982,0.200727579,9.688937591,0.004664677,-0.001599109,-0.001464125
60151.95,0.43307424,0.200538241,9.688621373,0.004676593,-0.00158253,-0.001468758
60152.15,0.432045825,0.199874663,9.688349038,0.004687672,-0.001564973,-0.001472784
60152.35,0.431057616,0.199635194,9.688136941,0.004699023,-0.001547638,-0.001477487
60152.55,0.430149012,0.200127391,9.687998289,0.004709751,-0.001531473,-0.001482703
60152.75,0.429322718,0.199992335,9.687931927,0.004722492,-0.001516007,-0.001488673
60152.95,0.428612164,0.199747236,9.687951431,0.004736012,-0.001502137,-0.001495239
60153.15,0.427917424,0.200495921,9.688071583,0.00474466,-0.001490727,-0.001500561
60153.35,0.427253849,0.202230208,9.688302616,0.00474792,-0.001482355,-0.001504416
60153.55,0.426721033,0.205011829,9.688658192,0.004746831,-0.001478009,-0.001507393
60153.75,0.426274242,0.208672642,9.689140965,0.004741162,-0.001477228,-0.00150931
60153.95,0.425824911,0.211570854,9.689730974,0.004735854,-0.001476893,-0.001511383
60154.15,0.425364192,0.213395396,9.690431229,0.004731777,-0.001476594,-0.001513856
60154.35,0.424879645,0.214561463,9.691255069,0.004726793,-0.001477089,-0.001516061
60154.55,0.424372745,0.214731918,9.69220708,0.004721783,-0.001478153,-0.001518225
60154.75,0.423961932,0.214685124,9.693316207,0.004714431,-0.00148253,-0.001519843
60154.95,0.423654375,0.214406997,9.694592214,0.004704409,-0.001490561,-0.001520802
60155.15,0.423393668,0.213091933,9.696029353,0.004693847,-0.001500686,-0.001521597
60155.35,0.423202588,0.2111779,9.697563373,0.004682607,-0.001512905,-0.001522074
60155.55,0.423049839,0.209555679,9.698968736,0.004671908,-0.001524891,-0.001522151
60155.75,0.422926857,0.208369024,9.700168902,0.004662565,-0.001535778,-0.001521888
60155.95,0.42286936,0.207766112,9.701162193,0.004654192,-0.001546259,-0.001521169
60156.15,0.422865372,0.207838621,9.701880429,0.004647552,-0.0015555,-0.001520045
60156.35,0.422901561,0.207694031,9.702424406,0.00464315,-0.001563866,-0.001518752
60156.55,0.422980074,0.207364319,9.702754705,0.004641456,-0.001571023,-0.001517319
60156.75,0.423093142,0.207429957,9.702716809,0.004643417,-0.001575562,-0.001515713
60156.95,0.423256291,0.207603789,9.702367553,0.004648576,-0.001578336,-0.001513841
60157.15,0.423532083,0.207645871,9.701872277,0.004654285,-0.001582417,-0.001511167
60157.35,0.423936226,0.207525945,9.701240938,0.004660185,-0.001588319,-0.001507549
60157.55,0.424464113,0.207024067,9.700464322,0.004666844,-0.001595796,-0.001503066
60157.75,0.425130563,0.206165338,9.699535117,0.004674064,-0.001605179,-0.001497595
60157.95,0.425903785,0.205439503,9.698238242,0.004684215,-0.001613794,-0.001491403
60158.15,0.426788986,0.204832441,9.696547309,0.00469756,-0.00162154,-0.00148446
60158.35,0.427822146,0.204115948,9.694554206,0.004712741,-0.001630159,-0.00147646
60158.55,0.428956969,0.203418712,9.69233913,0.004729434,-0.001638814,-0.00146777
60158.75,0.430067861,0.202742747,9.690336685,0.004744695,-0.001647015,-0.001459364
60158.95,0.431118278,0.202098409,9.688692809,0.004757429,-0.001654726,-0.001451519
60159.15,0.432097896,0.20162963,9.687361592,0.004768156,-0.001661223,-0.001444322
60159.35,0.432976313,0.201317063,9.686479069,0.004775835,-0.00166658,-0.001438002
60159.55,0.433833428,0.201010051,9.68589137,0.004781138,-0.001671965,-0.001431928
60159.75,0.434651485,0.200731689,9.68566504,0.004783561,-0.001677294,-0.001426234
60159.95,0.435343598,0.20054809,9.686079412,0.004781222,-0.001682041,-0.001421591
60160.15,0.435943864,0.20044302,9.687014834,0.004774997,-0.001686243,-0.001417743
60160.35,0.436525232,0.200474572,9.688095782,0.004768032,-0.001689125,-0.001414171
60160.55,0.43709175,0.200660707,9.689283257,0.004760719,-0.001690439,-0.001410854
60160.75,0.437648993,0.200966543,9.690600954,0.004752746,-0.001690471,-0.001407743
60160.95,0.438191481,0.201422534,9.692041112,0.00474428,-0.001688927,-0.001404889
60161.15,0.438612474,0.202068683,9.694023024,0.004732142,-0.001685761,-0.00140309
60161.35,0.438900934,0.202916263,9.696585819,0.004716064,-0.001680872,-0.001402432
60161.55,0.439100942,0.203984275,9.699519323,0.004697778,-0.001673892,-0.001402599
60161.75,0.4392049,0.205207429,9.702757543,0.004677533,-0.001665283,-0.00140348
60161.95,0.439285813,0.206334053,9.70574554,0.004658695,-0.001656712,-0.001404019
60162.15,0.439364234,0.20729152,9.708289741,0.004642494,-0.0016486,-0.001403884
60162.35,0.43940744,0.208089909,9.71048645,0.004628195,-0.001640896,-0.001403289
60162.55,0.439436732,0.208663719,9.712149774,0.004616998,-0.001633963,-0.001401916
60162.75,0.439436418,0.209141897,9.713425078,0.004608272,-0.001626765,-0.001400107
60162.95,0.439409469,0.209493397,9.714226731,0.004602564,-0.001619446,-0.001397742
60163.15,0.439392731,0.209556544,9.714208109,0.00460195,-0.001613064,-0.001394186
60163.35,0.439356373,0.20940232,9.713524932,0.004605474,-0.001607096,-0.001389767
60163.55,0.439207537,0.209207728,9.712713503,0.004609576,-0.001600454,-0.001385495
60163.75,0.438926527,0.208990704,9.711836427,0.004613819,-0.001592995,-0.001381514
60163.95,0.438514462,0.208755879,9.710846414,0.004618588,-0.001584586,-0.001377785
60164.15,0.437955988,0.208503848,9.709766839,0.004623687,-0.001575197,-0.001374382
60164.35,0.437320446,0.208019506,9.708040834,0.004632653,-0.001566143,-0.001370314
60164.55,0.436604396,0.207286029,9.70561968,0.004645792,-0.001557474,-0.001365527
60164.75,0.435752513,0.206408315,9.702799405,0.004661163,-0.001548502,-0.001360603
60164.95,0.434820639,0.205385354,9.6996091,0.004679145,-0.00153926,-0.001355714
60165.15,0.433932338,0.204396504,9.696600855,0.004697946,-0.001528786,-0.001352159
60165.35,0.433123634,0.203502112,9.693972771,0.004716897,-0.001516739,-0.00135043
60165.55,0.432416148,0.20264539,9.691590449,0.004736953,-0.001503446,-0.001350334
60165.75,0.431838351,0.201887415,9.689648293,0.004757408,-0.001488545,-0.00135235
60165.95,0.431301358,0.201198833,9.688045032,0.004778143,-0.001472085,-0.00135623
60166.15,0.4308245,0.200601135,9.686863995,0.004798961,-0.001453928,-0.001362221
60166.35,0.430497406,0.200196189,9.686440054,0.004818926,-0.001433541,-0.001371154
60166.55,0.43028861,0.199927729,9.686609494,0.004838732,-0.001411176,-0.001382726
60166.75,0.430139957,0.199595298,9.68677361,0.004861149,-0.001387879,-0.001395738
60166.95,0.430051904,0.199168162,9.686852645,0.004886696,-0.001363782,-0.001410096
60167.15,0.430017018,0.198662768,9.686906222,0.00491509,-0.00133875,-0.001425972
60167.35,0.430045567,0.198059885,9.686893486,0.004946725,-0.001312861,-0.001443364
60167.55,0.43024077,0.197539173,9.68739153,0.004979505,-0.001285158,-0.001463605
60167.75,0.430615826,0.197109251,9.688443669,0.005013409,-0.001255566,-0.001486867
60167.95,0.431135011,0.196657966,9.689720483,0.005049981,-0.001224645,-0.001512518
60168.15,0.431776438,0.196235195,9.691253782,0.005086066,-0.001193739,-0.001539408
60168.35,0.432377264,0.19585223,9.692671423,0.00511367,-0.00116765,-0.001562907
60168.55,0.432887581,0.19550568,9.693829933,0.005130111,-0.001148124,-0.001581386
60168.75,0.433335553,0.195244758,9.694873394,0.005134363,-0.00113522,-0.001594977
60168.95,0.43367407,0.195059763,9.695654623,0.005124106,-0.00113054,-0.001602188
60169.15,0.433963911,0.194886408,9.6961733,0.005103621,-0.001132337,-0.001604751
60169.35,0.434186626,0.194728256,9.696373305,0.005071343,-0.001141584,-0.001601819
60169.55,0.434243332,0.194606667,9.696042694,0.005021532,-0.001161599,-0.001590271
60169.75,0.434185129,0.194547645,9.695299869,0.004955792,-0.001191377,-0.001571213
60169.95,0.434161553,0.194682693,9.694636269,0.004878249,-0.001227523,-0.001548201
60170.15,0.434194022,0.195053646,9.694127113,0.004788689,-0.001269973,-0.001521441
60170.35,0.434279524,0.195647522,9.693710339,0.004686888,-0.001319155,-0.001490607
60170.55,0.434428443,0.196505431,9.69343545,0.004572023,-0.001375362,-0.001455563
60170.75,0.434490233,0.197585382,9.692880331,0.00443697,-0.00144327,-0.001411814
60170.95,0.434457497,0.198906884,9.692019942,0.004280512,-0.001523611,-0.001358776
60171.15,0.434417286,0.200549751,9.691121368,0.004104872,-0.001614609,-0.001298374
60171.35,0.434316758,0.202204095,9.690135931,0.003919745,-0.001713234,-0.001233466
60171.55,0.434116447,0.20293516,9.689244062,0.003761192,-0.001805991,-0.001176687
60171.75,0.433805407,0.202433935,9.688529367,0.003641467,-0.001888351,-0.001132366
60171.95,0.433338016,0.200648958,9.687890354,0.003560202,-0.001961139,-0.001099786
60172.15,0.432710043,0.197309163,9.687416727,0.00352851,-0.002020211,-0.001082935
60172.35,0.431983246,0.192879178,9.687170623,0.003531348,-0.002070896,-0.001077079
60172.55,0.431145302,0.187195133,9.687187126,0.003575009,-0.002111033,-0.001084351
60172.75,0.430154799,0.179610345,9.687564165,0.003683843,-0.002131728,-0.001113107
60172.95,0.429012141,0.171485229,9.688245926,0.003849142,-0.00213658,-0.001160129
60173.15,0.42768256,0.166830068,9.688932833,0.004044721,-0.002136509,-0.001215307
60173.35,0.426148713,0.166890764,9.689579262,0.004269135,-0.002132481,-0.001277849
60173.55,0.424419217,0.171882931,9.690241018,0.004524199,-0.002123862,-0.001348507
60173.75,0.422472674,0.182858849,9.69088519,0.004811126,-0.002110626,-0.001427416
60173.95,0.420286924,0.197533992,9.691751167,0.005163898,-0.002079852,-0.001526741
60174.15,0.417849139,0.216508872,9.692856677,0.005586832,-0.002030195,-0.001647868
60174.35,0.415140248,0.242530022,9.694045676,0.006065532,-0.001967755,-0.001785223
60174.55,0.412317093,0.272830556,9.695316112,0.006583965,-0.00189531,-0.001933774
60174.75,0.409888631,0.299784664,9.696476534,0.007063258,-0.001832443,-0.002067693
60174.95,0.408023891,0.321401253,9.697445644,0.007476733,-0.00178584,-0.002178103
60175.15,0.406738481,0.337241061,9.698274193,0.00783099,-0.001752543,-0.00226736
60175.35,0.406182937,0.345793371,9.698968044,0.008101303,-0.001738898,-0.002327189
60175.55,0.406118459,0.352696457,9.699788466,0.008316458,-0.001739001,-0.002366467
60175.75,0.40663383,0.357243986,9.700788813,0.008463869,-0.001755804,-0.002380968
60175.95,0.408077899,0.354329168,9.701866283,0.008492178,-0.001801632,-0.002353895
60176.15,0.410330925,0.365516952,9.702400636,0.008422403,-0.001870958,-0.002292043
60176.35,0.413057595,0.452524626,9.700253187,0.008320363,-0.001945546,-0.002217318
60176.55,0.41624583,0.636481831,9.694691264,0.008192178,-0.002023293,-0.00213173
60176.75,0.419912613,0.922274571,9.685701491,0.008033428,-0.002105561,-0.00203358
60176.95,0.424083512,1.28809272,9.675658273,0.007844511,-0.002191636,-0.001923004
60177.15,0.429224884,1.583093012,9.674550229,0.007549453,-0.002300819,-0.001774865
60177.35,0.43539907,1.775610251,9.685269293,0.007140472,-0.002434772,-0.001586515
60177.55,0.442420355,1.900706439,9.707011427,0.006654178,-0.002583335,-0.00137005
60177.75,0.450161278,1.939412864,9.733446772,0.006098811,-0.002745796,-0.001133753
60177.95,0.457809851,2.005529556,9.732961267,0.005564872,-0.002903874,-0.000924266
60178.15,0.465102334,2.109849656,9.697201117,0.005083148,-0.003051053,-0.000757769
60178.35,0.472152646,2.176303732,9.631040439,0.004634826,-0.003192075,-0.000629175
60178.55,0.478714033,2.223071002,9.576776351,0.004249597,-0.00332051,-0.000553678
60178.75,0.485078371,2.212187051,9.699229688,0.003903743,-0.003439549,-0.000516343
60178.95,0.491135258,2.126010666,9.907515894,0.003609849,-0.00354652,-0.000524799
60179.15,0.496374212,1.997221493,9.766664425,0.003423237,-0.003630458,-0.000609159
60179.35,0.50103694,1.830307471,9.395930693,0.003316545,-0.00369686,-0.000757048
60179.55,0.505861676,1.675516804,9.369491619,0.003197802,-0.003765827,-0.000927592
60179.75,0.510940633,1.554536663,9.732387251,0.003054617,-0.003840122,-0.001116849
60179.95,0.516240802,1.457380054,10.20994819,0.00289368,-0.003917782,-0.001328236
60180.15,0.521796439,1.400148946,9.818544913,0.002708964,-0.004000297,-0.00156118
60180.35,0.526827877,1.362093784,8.890383558,0.002591242,-0.004068599,-0.001861564
60180.55,0.531278371,1.350091126,9.70387656,0.00254672,-0.004121348,-0.002234111
60180.75,0.535568196,1.399789394,10.08866514,0.002523842,-0.004169631,-0.002656315
60180.95,0.539376926,1.487444286,9.678390174,0.002535221,-0.004196639,-0.003116407
60181.15,0.542385547,1.541780726,9.768513561,0.002545391,-0.004167283,-0.003539536
60181.35,0.544481767,1.549301308,9.403420303,0.002540167,-0.004069372,-0.003899676
60181.55,0.545405944,1.51078798,9.518149137,0.002543754,-0.003894947,-0.004206657
60181.75,0.545082189,1.417835627,9.848590652,0.002540406,-0.003633671,-0.004435873
60181.95,0.543840951,1.333908117,9.759561656,0.002520026,-0.003305687,-0.004609885
60182.15,0.541575531,1.259332924,9.557357528,0.002478584,-0.002903072,-0.004716695
60182.35,0.537982565,1.151360628,9.638042566,0.002399255,-0.002399413,-0.004708479
60182.55,0.533057815,1.03351262,9.787236143,0.002295575,-0.001800153,-0.004605614
60182.75,0.526659263,0.930517119,9.609033924,0.002229031,-0.001118374,-0.004476319
60182.95,0.518671327,0.847170431,9.71483274,0.002211247,-0.000351094,-0.004327755
60183.15,0.509103518,0.800611895,9.562191391,0.002234058,0.000502999,-0.004154159
60183.35,0.497811269,0.792203409,9.502032465,0.002306891,0.001449589,-0.003957303
60183.55,0.484562238,0.785909252,9.613366696,0.002386114,0.002519404,-0.003662865
60183.75,0.469246919,0.785254282,9.819120508,0.002471338,0.003719158,-0.003263654
60183.95,0.451770474,0.81189604,9.588846649,0.00259617,0.005042372,-0.002797301
60184.15,0.432687508,0.851105945,9.82427225,0.002741248,0.006433535,-0.002273025
60184.35,0.414005551,0.883025081,10.77667977,0.002878253,0.0076938,-0.001781755
60184.55,0.396347683,0.902205523,8.78598507,0.00300165,0.00875615,-0.001355282
60184.75,0.379687651,0.899245867,8.965159751,0.00310022,0.00962051,-0.000976072
60184.95,0.364575368,0.87197776,9.711980401,0.003170913,0.010226494,-0.000674748
60185.15,0.349998509,0.845628608,10.24089804,0.003245837,0.010660501,-0.000428685
60185.35,0.336245827,0.817582751,11.08178035,0.003322001,0.010888027,-0.000251604
60185.55,0.324655415,0.770693575,7.843074056,0.003377997,0.010774192,-0.000199865
60185.75,0.314669703,0.714189768,8.826736182,0.003420918,0.010367186,-0.000247092
60185.95,0.304835265,0.65977604,12.05249846,0.003451198,0.009808592,-0.000301972
60186.15,0.295023854,0.609510137,9.187368762,0.003466587,0.009105876,-0.000353117
60186.35,0.28523539,0.568966081,8.631931842,0.003473623,0.008250267,-0.00040843
60186.55,0.275490322,0.537883655,10.0355886,0.003467916,0.007234488,-0.000462984
60186.75,0.267604642,0.49750666,10.54784778,0.003433021,0.005872252,-0.000609098
60186.95,0.261749993,0.447926746,9.379909291,0.003366798,0.004139869,-0.000854203
60187.15,0.257082745,0.398665256,9.203844663,0.003271603,0.002115479,-0.001147723
60187.35,0.253775577,0.346543078,9.80842212,0.003154115,-0.000136595,-0.001488982
60187.55,0.250767824,0.296722158,9.733121803,0.00305132,-0.002254255,-0.001799924
60187.75,0.247733487,0.250982082,9.874946566,0.002973688,-0.004116856,-0.002051883
60187.95,0.245206764,0.20426173,9.687068957,0.002916405,-0.005765748,-0.00226744
60188.15,0.242843697,0.159167865,9.373019414,0.002889265,-0.00708842,-0.002418002
60188.35,0.240757977,0.11942153,9.658138181,0.002875694,-0.008213723,-0.002513152
60188.55,0.238891224,0.085435066,9.918671607,0.002879463,-0.00908773,-0.0025411
60188.75,0.23671522,0.058672445,9.434682499,0.002922998,-0.009478835,-0.002455482
60188.95,0.234663551,0.038899717,9.874842165,0.002995293,-0.009488887,-0.002279839
60189.15,0.234209295,0.020693301,10.04285922,0.003067345,-0.009435225,-0.002104365
60189.35,0.235658274,0.003654738,9.677209468,0.003135334,-0.009352569,-0.001941665
60189.55,0.238946164,-0.010200821,9.14832316,0.003198757,-0.00922241,-0.001781798
60189.75,0.244314363,-0.021299974,8.834367241,0.00325615,-0.009053428,-0.001631934
60189.95,0.25068366,-0.025706555,11.03402457,0.003338796,-0.008496293,-0.001408478
60190.15,0.258093978,-0.022658616,9.642311155,0.003448306,-0.007520175,-0.001105546
60190.35,0.267404378,-0.014328837,9.02095582,0.003567453,-0.006303437,-0.000772512
60190.55,0.277926554,-0.001216819,10.21696432,0.003701909,-0.004855469,-0.000409247
60190.75,0.28828906,0.01163164,9.921953664,0.003843555,-0.003499479,-8.21E-05
60190.95,0.298127869,0.022416569,9.574085771,0.003989164,-0.002348179,0.000182924
60191.15,0.307140391,0.032139922,9.644383593,0.004147359,-0.001313095,0.000405181
60191.35,0.315057287,0.039197356,9.197556797,0.004314074,-0.000505754,0.000558581
60191.55,0.323016444,0.045222259,8.806534626,0.004483946,0.000132898,0.000646838
60191.75,0.330827682,0.049544368,10.98119384,0.004656493,0.000558848,0.000658373
60191.95,0.337487276,0.04895926,10.09526048,0.004829039,0.000580948,0.00055318
60192.15,0.343361508,0.045367014,9.024510272,0.005004863,0.000299475,0.000350007
60192.35,0.348981947,0.044736974,9.728720912,0.005200855,7.31E-05,0.000127523
60192.55,0.354334798,0.048079111,10.00091429,0.005420532,-4.60E-05,-0.00010422
60192.75,0.35956883,0.055186266,9.542601974,0.005661328,-8.94E-05,-0.000356249
60192.95,0.364560892,0.066661866,9.658567426,0.005926424,-2.71E-05,-0.000623231
60193.15,0.368239147,0.077018691,10.02863268,0.006205716,-0.000192524,-0.000979233
60193.35,0.370478712,0.086107929,8.531124256,0.006499526,-0.000605561,-0.001430836
60193.55,0.371634774,0.097433308,10.697351,0.006816977,-0.001066551,-0.001936008
60193.75,0.371704189,0.109291833,10.22664907,0.00713889,-0.00161623,-0.002483995
60193.95,0.371687031,0.120686667,8.473422749,0.007413821,-0.002114015,-0.002981812
60194.15,0.371846507,0.131531838,9.816126686,0.007624957,-0.002499426,-0.003394936
60194.35,0.371839417,0.140344222,10.23931692,0.007767126,-0.002856423,-0.003739043
60194.55,0.371928116,0.147281559,9.87458001,0.007825736,-0.003119099,-0.003980969
60194.75,0.37177101,0.154759669,9.718272854,0.007828331,-0.003245221,-0.004140712
60194.95,0.371410368,0.162614767,9.742933649,0.007765533,-0.003212444,-0.004201956
60195.15,0.371376192,0.169754878,9.529305836,0.007601054,-0.002948529,-0.00410542
60195.35,0.371280633,0.176328472,9.386850937,0.00734601,-0.002499682,-0.003876232
60195.55,0.370031864,0.180925947,9.34573812,0.007028553,-0.002096019,-0.003607652
60195.75,0.367405351,0.183106035,10.20218164,0.006648194,-0.001775511,-0.003309696
60195.95,0.363376255,0.183479186,10.57111216,0.006204016,-0.001500311,-0.002971587
60196.15,0.357779502,0.181498448,8.682268807,0.005691696,-0.001299244,-0.002596495
60196.35,0.35149508,0.176992251,9.184295855,0.00506578,-0.000995477,-0.002086536
60196.55,0.344485467,0.169794534,10.2601283,0.004319265,-0.000579897,-0.001431748
60196.75,0.336086355,0.159277281,10.14152289,0.003467708,-0.000174649,-0.000682525
60196.95,0.326775281,0.146076561,9.480722784,0.002540466,0.000250171,0.000145652
60197.15,0.317407766,0.132648771,9.445404649,0.001669121,0.000652876,0.000923047
60197.35,0.308201189,0.119559804,9.566056779,0.000897086,0.001006076,0.001603875
60197.55,0.299393618,0.106656642,9.930480104,0.000215848,0.001350873,0.002210406
60197.75,0.291131506,0.094428851,9.344802777,-0.000334796,0.001656319,0.002698902
60197.95,0.282615887,0.081279138,9.799217319,-0.000807825,0.00187402,0.003103249
60198.15,0.273960395,0.067362158,9.864653948,-0.001182852,0.001991413,0.003403062
60198.35,0.265809862,0.054183468,9.334406143,-0.001373754,0.001988085,0.00351671
60198.55,0.2579165,0.040859325,9.832414773,-0.001415809,0.001876973,0.003481288
60198.75,0.249974982,0.025560485,9.601213054,-0.00141423,0.001764125,0.003424927
60198.95,0.241991734,0.007957885,9.628386314,-0.001378566,0.001665935,0.003362875
60199.15,0.233840863,-0.012223447,9.67904957,-0.001303459,0.001555234,0.003283795
60199.35,0.225601344,-0.035145791,9.983527643,-0.001188902,0.001445112,0.00319354
60199.55,0.217937195,-0.058874699,9.240146271,-0.00091068,0.001259063,0.002959751
60199.75,0.210916738,-0.083436652,8.915703836,-0.000456241,0.00099003,0.002570996
60199.95,0.204319725,-0.110032373,10.66066264,0.000115307,0.000690468,0.002098055
60200.15,0.198350813,-0.137547779,9.907578313,0.000794689,0.000354809,0.001536161
60200.35,0.193003396,-0.164056709,9.04396878,0.001446292,2.54E-05,0.000981272
60200.55,0.188334526,-0.188950963,9.770882704,0.002024544,-0.000277517,0.000467968
60200.75,0.184597601,-0.211606742,9.442732089,0.002561286,-0.000571065,-3.80E-05
60200.95,0.181826166,-0.231576457,10.19456413,0.003012225,-0.000835009,-0.000501659
60201.15,0.179966637,-0.250417552,10.16192714,0.003411333,-0.001061738,-0.000931871
60201.35,0.179119258,-0.267745843,8.83399584,0.00374093,-0.00124179,-0.00131602
60201.55,0.179391084,-0.282036221,9.545533479,0.00391961,-0.001348832,-0.001599357
60201.75,0.180894866,-0.294717864,10.33457328,0.003989723,-0.001396982,-0.001813782
60201.95,0.183910665,-0.309448358,9.367844186,0.004093301,-0.001455016,-0.002079897
